0,1,Males,Ethnicity
"9
",['Warner Bros. Pictures / Alcon Entertainment'],['Warner Bros. Pictures / Alcon Entertainment'],
"
",['Miramax Films'],[],
"
",['Along Came Polly'],[],
"Romance, Comedy
","[""Teacher's Pet""]",[],
"Comedy, Musical, Family
",['Torque'],[],
"Action
",['23\n'],[],
"Eric Bress, J. Mackye Gruber (directors/screenplay); Ashton Kutcher, Amy Smart, Elden Henson, William Lee Scott, Eric Stoltz, Ethan Suplee, Logan Lerman, Melora Walters, John Patrick Amedori, Cameron Bright, Irene Gorovaia, Nathaniel DeVeaux, Tara Wilson, Jesse Hutch, Sarah Widdows, Jake Kaese, Kevin G. Schmidt, Kevin Durand, Callum Keith Rennie, Lorena Gale, Jacqueline Stewart, Jesse James",['\n'],[],
"Robert Luketic (director); Victor Levin (screenplay); Kate Bosworth, Josh Duhamel, Topher Grace, Gary Cole, Ginnifer Goodwin, Sean Hayes, Nathan Lane, Kathryn Hahn, Octavia Spencer, Amy Smart, Stephen Tobolowsky, Moon Bloodgood, Mary Jo Smith, Joseph Convery, Deena Dill, Bob Glouberman, Jay Underwood, Sam Pancake, Patrick O'Brien, Willow Bay, David Wolrod, Jessy Moss, Marshall Goodman, Danny Weissfeld, Caleb Speir, Jordana Brewster, Paris Hilton, Bonnie McKee",['\n'],[],
Warner Bros. Pictures / Shangri-La Entertainment,"['Comedy', ' Crime\n']",[],
Paramount Pictures / MTV Films / Spyglass Entertainment,['Comedy\n'],[],
Screen Gems,"['Dance', ' Drama\n']",[],
Barbershop 2: Back in Business,"['Kevin Rodney Sullivan (director); Don D. Scott (screenplay); Ice Cube', ' Cedric the Entertainer', ' Sean Patrick Thomas', ' Eve', ' Troy Garity', ' Michael Ealy', ' Leonard Earl Howze', ' Harry Lennix', ' Robert Wisdom', ' Jazsmin Lewis', ' Carl Wright', ' Garcelle Beauvais-Nilon', ' DeRay Davis', ' Kenan Thompson', ' Queen Latifah', ' Tom Wright', ' Keke Palmer', ' Marcia Wright-Tillman', ' Avant']",['Kevin Rodney Sullivan (director); Don D. Scott (screenplay); Ice Cube'],
Catch That Kid,"['Bart Freundlich (director); Michael Brandt', ' Derek Haas (screenplay); Kristen Stewart', ' Max Thieriot', ' Corbin Bleu', ' Jennifer Beals', ' Sam Robards', ' John Carroll Lynch', ' James LeGros', ' Michael Des Barres', ' Stark Sands', ' Christine Estabrook', ' Kevin G. Schmidt', ' Audrey Wasilewski']",['Bart Freundlich (director); Michael Brandt'],
Miracle,"[""Gavin O'Connor (director); Eric Guggenheim (screenplay); Kurt Russell"", ' Patricia Clarkson', ' Noah Emmerich', ' Sean McCann', ' Kenneth Welsh', ' Eddie Cahill', "" Patrick O'Brien Demsey"", ' Michael Mantenuto', ' Nathan West', ' Kenneth Mitchell', ' Eric Peter-Kaiser', ' Bobby Hanson', ' Joseph Cure', ' Billy Schneider', ' Nate Miller', ' Chris Koch', ' Kris Wilson', ' Stephen Kovalcik', ' Sam Skoryna', ' Pete Duffy', ' Nick Postle', ' Casey Burnette', ' Scott Johnson', ' Trevor Alto', ' Robbie MacGregor', ' Joe Hemsworth', ' Zinaid Memišević', ' Adam Knight']",['Noah Emmerich'],"['Ashkenazi', 'Jewish']"
"13
",['Columbia Pictures'],[],
"
",['Against the Ropes'],[],
"Sports, Drama
","[""Clifford's Really Big Movie""]",[],
"Comedy, Adventure, Family
",['Confessions of a Teenage Drama Queen'],[],
"Teen, Comedy, Drama, Family
",['EuroTrip'],[],
"Comedy
",['Welcome to Mooseport'],[],
"Comedy
",['25\n'],[],
"Mel Gibson (director/screenplay); Benedict Fitzgerald (screenplay); Jim Caviezel, Monica Bellucci, Claudia Gerini, Maia Morgenstern, Sergio Rubini, Christo Jivkov, Francesco De Vito, Mattia Sbragia, Toni Bertorelli, Luca Lionello, Hristo Naumov Shopov, Fabio Sartor, Giacinto Ferro, Aleksander Mincer, Roberto Bestazoni, Francesco Cabras, Giovanni Capalbo, Rosalinda Celentano, Emilio De Marchi, Jarreth Merz, Matt Patresi, Luca De Dominicis, Chokri Ben Zagden, Sabrina Impacciatore, Pietro Sarubbi, Ted Rusoff",['\n'],[],
Fox Searchlight Pictures,"['Comedy', ' Horror\n']",[],
Paramount Pictures / Kopelson Entertainment,['Thriller\n'],[],
Hidalgo,"['Joe Johnston (director); John Fusco (screenplay); Viggo Mortensen', ' Omar Sharif', ' Louise Lombard', ' Saïd Taghmaoui', ' Peter Mensah', ' J. K. Simmons', ' Zuleikha Robinson', ' Adam Alexi-Malle', ' Silas Carson', ' Harsh Nayyar', ' Adoni Maropis', ' Victor Talmadge', ' Joshua Wolf Coleman', ' Floyd Red Crow Westerman', ' Elizabeth Berridge', ' C. Thomas Howell', ' Todd Kimsey', ' David Midthunder', ' Malcolm McDowell']",['Joe Johnston (director); John Fusco (screenplay); Viggo Mortensen'],
Starsky & Hutch,"[""Todd Phillips (director/screenplay); John O'Brien"", '  Scot Armstrong (screenplay); Ben Stiller', ' Owen Wilson', ' Vince Vaughn', ' Juliette Lewis', ' Fred Williamson', ' Jason Bateman', ' Chris Penn', ' Carmen Electra', ' Amy Smart', ' Snoop Dogg', ' Molly Sims', ' George Cheung', ' Terry Crews', ' Brande Roderick', ' Jeffrey Lorenzo', ' Har Mar Superstar', ' Patton Oswalt', ' Paul Michael Glaser', ' David Soul', ' Will Ferrell']",['Scot Armstrong (screenplay); Ben Stiller'],
"12
",['Metro-Goldwyn-Mayer'],[],
"
",['Columbia Pictures'],[],
"
",['Warner Bros. Pictures / Franchise Pictures'],['Warner Bros. Pictures / Franchise Pictures'],
"
",['Dawn of the Dead'],[],
"Horror
",['Eternal Sunshine of the Spotless Mind'],['Eternal Sunshine of the Spotless Mind'],
"Comedy, Drama, Romance
",['Taking Lives'],[],
"Thriller
",['26\n'],[],
"Kevin Smith (director/screenplay); Ben Affleck, Liv Tyler, George Carlin, Stephen Root, Mike Starr, Raquel Castro, Jason Biggs, Jennifer Lopez, Will Smith, Jason Lee, Matt Damon, S. Epatha Merkerson, Paulie Litt, Harley Quinn Smith, Matthew Maher",['\n'],[],
